Indicator Category,Indicator,Year,Sex,Race,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,23.8,"San Jose, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Santa Clara County Public Health Department, 2011-2013 Death Database, U.S. Census Bureau, Census 2000-2010",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,21.2,"U.S. Total, U.S. Total","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Nat'l Vital Statistics Report, Final Deaths 2013, Tables 16-17, E10-E14",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,53.9,"San Jose, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Santa Clara County Public Health Department, 2011-2013 Death Database, U.S. Census Bureau, Census 2000-2010",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,43.5,"San Jose, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Santa Clara County Public Health Department, 2011-2013 Death Database, U.S. Census Bureau, Census 2000-2010",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,27.1,"San Jose, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Santa Clara County Public Health Department, 2011-2013 Death Database, U.S. Census Bureau, Census 2000-2010",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,30.2,"San Jose, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Santa Clara County Public Health Department, 2011-2013 Death Database, U.S. Census Bureau, Census 2000-2010",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,22.4,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,19.9,24.9
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,American Indian/Alaska Native,34.1,"U.S. Total, U.S. Total","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Nat'l Vital Statistics Report, Final Deaths 2013, Tables 16-17, E10-E17",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,15.8,"U.S. Total, U.S. Total","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Nat'l Vital Statistics Report, Final Deaths 2013, Tables 16-17, E10-E18",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,26.3,"Denver, CO","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,15.3,"Denver, CO","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,18.5,"Denver, CO","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,25.5,"Denver, CO","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,31.1,"Denver, CO","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,19.7,"Portland (Multnomah County), OR","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",CDS Wonder: E10-E14,,,,,15.6,24.6
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,24.8,"Portland (Multnomah County), OR","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",CDS Wonder: E10-E14,,,,,20.9,28.7
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,59.5,"Portland (Multnomah County), OR","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",CDS Wonder: E10-E14,,,,,37.3,90.1
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,18.9,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,17.4,20.4
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Multiracial,8.2,"Phoenix, AZ","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Final Year End Death Data,,"*All races,except for white, contain Hispanic/Latino populations",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,15.9,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,14.1,17.8
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,11.1,"Phoenix, AZ","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Final Year End Death Data,,"*All races,except for white, contain Hispanic/Latino populations",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,33.6,"Phoenix, AZ","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Final Year End Death Data,,"*All races,except for white, contain Hispanic/Latino populations",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,20.8,"New York City, NY","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is same as recommended; age-adjusted rate per 100,000 population.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,15.4,"New York City, NY","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is same as recommended; age-adjusted rate per 100,000 population.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,36.4,"New York City, NY","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is same as recommended; age-adjusted rate per 100,000 population.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,22,"New York City, NY","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is same as recommended; age-adjusted rate per 100,000 population.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,13.1,"New York City, NY","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is same as recommended; age-adjusted rate per 100,000 population.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,18,"New York City, NY","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is same as recommended; age-adjusted rate per 100,000 population.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,24.3,"New York City, NY","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is same as recommended; age-adjusted rate per 100,000 population.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,9.4,"Phoenix, AZ","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Final Year End Death Data,,"*All races,except for white, contain Hispanic/Latino populations",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,American Indian/Alaska Native,23.5,"Phoenix, AZ","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Final Year End Death Data,,"American Indian alone; *All races,except for white, contain Hispanic/Latino populations",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,20.2,"Phoenix, AZ","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Final Year End Death Data,,"*All races,except for white, contain Hispanic/Latino populations",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,26.5,"Fort Worth (Tarrant County), TX","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",National Center for Health Statistics,,,,,22.6,30.4
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,30.8,"Philadelphia, PA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E33",PA Eddie-->Vital Statistics,,,,,26.5,35
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,6.8,"Denver, CO","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,20.1,"Denver, CO","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,32.2,"Philadelphia, PA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E38",PA Eddie-->Vital Statistics,,,,,27.7,36.6
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,21.9,"Philadelphia, PA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E37",PA Eddie-->Vital Statistics,,,,,18.9,24.9
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,16,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,14.3,17.7
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Other,,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Rates are suppressed here because they're statistically unstable.",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,25.1,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,20.9,29.4
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,35.3,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,25.4,47.7
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,20.3,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,15.8,25.6
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,14.4,"San Francisco, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",,,"Value is reported for a multi-year period, 2013-2015",,,13,15.8
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,13.9,"San Francisco, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",,,"Value is reported for a multi-year period, 2013-2015",,,11.9,16.3
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,39.5,"U.S. Total, U.S. Total","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Nat'l Vital Statistics Report, Final Deaths 2013, Tables 16-17, E10-E19",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,26.3,"U.S. Total, U.S. Total","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Nat'l Vital Statistics Report, Final Deaths 2013, Tables 16-17, E10-E20",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,18.6,"U.S. Total, U.S. Total","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Nat'l Vital Statistics Report, Final Deaths 2013, Tables 16-17, E10-E21",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,17.6,"U.S. Total, U.S. Total","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Nat'l Vital Statistics Report, Final Deaths 2013, Tables 16-17, E10-E15",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,25.6,"U.S. Total, U.S. Total","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Nat'l Vital Statistics Report, Final Deaths 2013, Tables 16-17, E10-E16",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,41.7,"Columbus, OH","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,33.8,51
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,29.5,"Columbus, OH","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,23.7,36.3
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,26.8,"Columbus, OH","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,21.7,32.7
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,16.3,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,American Indian/Alaska Native,0,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,20.3,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,19.5,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
