Indicator Category,Indicator,Year,Sex,Race,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,19.6,"San Diego County, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","California Department of Public Health, Center for Health Statistics, Office of Health Information and Research, Death Statistical Master Files; SANDAG January 1 population estimates (2001-2013 estimate released Jan 2014)",Data includes 2010-2012. Population used for rate is from SANDAG (not ACS). Adjusted rates are adjusted to 2000 U.S. Standard Population.Includes ICD 10 codes U03 as well.,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,6.4,"San Diego County, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","California Department of Public Health, Center for Health Statistics, Office of Health Information and Research, Death Statistical Master Files; SANDAG January 1 population estimates (2001-2013 estimate released Jan 2014)",Data includes 2010-2012. Population used for rate is from SANDAG (not ACS). Adjusted rates are adjusted to 2000 U.S. Standard Population.Includes ICD 10 codes U03 as well.,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,16.8,"Cleveland, OH","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Cuyahoga County Medical Examiner's Annual Report,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,3.9,"Cleveland, OH","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Cuyahoga County Medical Examiner's Annual Report,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,16.2,"Cleveland, OH","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Cuyahoga County Medical Examiner's Annual Report,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,5.1,"Cleveland, OH","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Cuyahoga County Medical Examiner's Annual Report,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,7.6,"Cleveland, OH","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Cuyahoga County Medical Examiner's Annual Report,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,10.1,"Cleveland, OH","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Cuyahoga County Medical Examiner's Annual Report,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,11.9,"Long Beach, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,17.9,"San Diego County, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","California Department of Public Health, Center for Health Statistics, Office of Health Information and Research, Death Statistical Master Files; SANDAG January 1 population estimates (2001-2013 estimate released Jan 2014)",Data includes 2010-2012. Population used for rate is from SANDAG (not ACS). Adjusted rates are adjusted to 2000 U.S. Standard Population.Includes ICD 10 codes U03 as well.,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,9.3,"Washington, DC","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,12.6,"U.S. Total, U.S. Total","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","National Vital Statistics Report, Deaths Final Data, 2013, http://www.cdc.gov/nchs/data/nvsr/nvsr64/nvsr64_02.pdf",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,3.1,"Long Beach, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,10.3,"Long Beach, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,2.5,"Chicago, Il","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,14,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,9.3,20.2
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2011 mid-year population estimates,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to less than 10 deaths.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2011 mid-year population estimates,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to less than 10 deaths.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2011 mid-year population estimates,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to less than 10 deaths.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,"Using 2011 mid-year population estimates; 'Other' includes all other races including American Indian/Alaskan Native, multirace, and other races)","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to less than 10 deaths.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,10.6,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,5.7,18.2
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2011 mid-year population estimates,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to less than 10 deaths.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,17.4,"Kansas City, MO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,6.3,"New York City, NY","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is same as recommended; age-adjusted rate per 100,000 population.",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,12.5,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,9.3,16.3
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2012 mid-year population estimates,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to less than 10 deaths.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,9.5,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,4.6,17.5
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2012 mid-year population estimates,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to less than 10 deaths.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Other,,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,"Using 2012 mid-year population estimates; 'Other' includes all other races including American Indian/Alaskan Native, multirace, and other races)","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to less than 10 deaths.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,25.8,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,17.5,36.6
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,8,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,4.7,12.8
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,17.7,"Oakland (Alameda County), CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,12.4,24.5
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,21.3,"Kansas City, MO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,6.6,"Kansas City, MO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,5.5,"Boston, MA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,,"Boston, MA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,,"Boston, MA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,3.3,"Boston, MA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Other,,"Boston, MA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,8.4,"Boston, MA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,14,"San Antonio, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Suicide rate ICD-10 codes: X60-X84, Y87.0,  NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,4.2,"San Antonio, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Suicide rate ICD-10 codes: X60-X84, Y87.0,  NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Other,11.1,"San Antonio, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Suicide rate ICD-10 codes: X60-X84, Y87.0,  NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,4.6,"San Antonio, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Suicide rate ICD-10 codes: X60-X84, Y87.0,  NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,6.4,"San Antonio, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Suicide rate ICD-10 codes: X60-X84, Y87.0,  NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,6.6,"Kansas City, MO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,12.3,"Chicago, Il","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,10.1,"San Jose, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Santa Clara County Public Health Department, 2011-2013 Death Database, U.S. Census Bureau, Census 2000-2010",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,5.6,"U.S. Total, U.S. Total","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",http://www.cdc.gov/nchs/data/nvsr/nvsr64/nvsr64_02.pdf,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,5.7,"U.S. Total, U.S. Total","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",http://www.cdc.gov/nchs/data/nvsr/nvsr64/nvsr64_02.pdf,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,5.5,"U.S. Total, U.S. Total","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","National Vital Statistics Report, 2013, http://www.cdc.gov/nchs/data/nvsr/nvsr64/nvsr64_02.pdf",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,20.3,"U.S. Total, U.S. Total","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","National Vital Statistics Report, 2013, http://www.cdc.gov/nchs/data/nvsr/nvsr64/nvsr64_02.pdf",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,4.6,"Chicago, Il","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,4.8,"Chicago, Il","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,9.6,"Philadelphia, PA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",PA Eddie,,,,,8.1,11.1
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,4.7,"Philadelphia, PA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",PA Eddie,,,,,3.1,6.3
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,6.7,"Philadelphia, PA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",PA Eddie,,,,,3.2,10.2
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,13.8,"Philadelphia, PA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",PA Eddie,,,,,11.1,16.4
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,4.6,"Philadelphia, PA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",PA Eddie,,,,,3.2,6.1
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,15.4,"Philadelphia, PA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",PA Eddie,,,,,12.6,18.2
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,5.6,"Kansas City, MO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,14.6,"Detroit, MI","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",MiVDRS,,"This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,2.3,"Detroit, MI","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",MiVDRS,,"This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,13.4,"Detroit, MI","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",MiVDRS,,"This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,2.3,"Boston, MA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,8.8,"Boston, MA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,26.5,"Portland (Multnomah County), OR","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",CDC Wonder: X60-84 (X87.0 does not appear to exist),,,,,21.3,31.7
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,7.8,"Portland (Multnomah County), OR","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",CDC Wonder: X60-84 (X87.0 does not appear to exist),,,,,5.3,11.1
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,17.5,"Portland (Multnomah County), OR","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",CDC Wonder: X60-84 (X87.0 does not appear to exist),,,,,14.4,20.7
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,11.9,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,American Indian/Alaska Native,13.3,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,American Indian alone,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,8.2,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,6,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Multiracial,12.9,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,16.1,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,4.6,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
