Indicator Category,Indicator,Year,Sex,Race,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,All,80.9,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Asian/PI,,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for 2011-2012 were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. *Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Black,77,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,White,81.4,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Female,All,83.2,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Male,All,78.2,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Hispanic,81.8,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,All,81.1,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Black,77.2,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Hispanic,82.2,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,White,81.3,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Female,All,83.4,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Male,All,78.4,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,All,81.1,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Black,77.3,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Hispanic,82.3,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,White,81.1,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Female,All,83.4,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Male,All,78.3,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Male,All,78.5,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Female,All,83.6,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,White,81.2,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Hispanic,82.6,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Black,77.5,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,All,81.3,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Male,All,78.6,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Female,All,83.5,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,White,81.3,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,Hispanic,82.4,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,All,81.2,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,Black,77.3,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,,"Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates. Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Male,All,76.8,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,76.1,77.6
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Female,All,83,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,82.2,83.8
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,White,82,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,81.1,82.9
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Other,,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,"Using 2010 mid-year population estimates; 'Other' includes all other races including American Indian/Alaskan Native, multirace, and other races)","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to standard error >2.0.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Hispanic,84,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,82.2,85.8
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Black,73.2,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,72.1,74.2
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Asian/PI,86.2,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,84.8,87.6
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,All,80,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,79.5,80.6
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Hispanic,83.1,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,81.3,84.9
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Black,72.6,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,71.5,73.7
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Asian/PI,84.8,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,83.5,86.2
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,All,69,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,68.3,69.6
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Male,All,76.5,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,75.7,77.3
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Female,All,82.2,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,81.5,83
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,White,80.8,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,79.9,81.8
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Other,,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,"Using 2011 mid-year population estimates; 'Other' includes all other races including American Indian/Alaskan Native, multirace, and other races)","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to standard error >2.0.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,White,81.8,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,80.8,82.8
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Female,All,82.4,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,81.7,83.2
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Male,All,76.9,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,76.1,77.6
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,All,79.7,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,79.2,80.3
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Asian/PI,84.9,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,83.7,86.2
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Black,73,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,72,74.1
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Hispanic,83.1,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,81.2,85
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Other,,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,"Using 2012 mid-year population estimates; 'Other' includes all other races including American Indian/Alaskan Native, multirace, and other races)","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to standard error >2.0.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,All,80.3,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County Vital Statistics,Life expectancy at birth,,,,79.7,80.8
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Asian/PI,86.4,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County Vital Statistics,Life expectancy at birth,Represents Asiain population alone. Does not include Pacific Islander population,,,85.1,87.7
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Black,73,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County Vital Statistics,Life expectancy at birth,,,,71.9,74.2
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Hispanic,83.3,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County Vital Statistics,Life expectancy at birth,,,,81.5,85
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,White,82.4,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County Vital Statistics,Life expectancy at birth,,,,81.5,83.4
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Female,All,83,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County Vital Statistics,Life expectancy at birth,,,,82.2,83.7
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Male,All,77.5,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County Vital Statistics,Life expectancy at birth,,,,76.7,78.2
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,All,79.7,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2015 mid-year population estimates,,,,79.1,80.2
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,Asian/PI,84.8,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2015 mid-year population estimates,,,,83.7,86
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,Black,72.8,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2015 mid-year population estimates,,,,71.8,73.9
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,Hispanic,83.6,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2015 mid-year population estimates,,,,81.7,85.5
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,Other,,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,"Using 2015 mid-year population estimates; 'Other' includes all other races including American Indian/Alaskan Native, multirace, and other races)","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to standard error >2.0.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,White,81.4,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2015 mid-year population estimates,,,,80.5,82.4
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Female,All,82,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2015 mid-year population estimates,,,,81.3,82.7
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Male,All,77.3,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2015 mid-year population estimates,,,,76.5,78.1
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Female,All,82.3,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2016 mid-year population estimates,,,,81.6,83
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Both,Asian/PI,86,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2016 mid-year population estimates,,,,84.8,87.3
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Both,All,80,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2016 mid-year population estimates,,,,79.5,80.5
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Both,White,81.1,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2016 mid-year population estimates,,,,80.2,82.1
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Both,Black,72.9,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2016 mid-year population estimates,,,,71.9,74
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Both,Hispanic,83.4,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2016 mid-year population estimates,,,,81.3,85.5
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Both,Other,,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,"Using 2016 mid-year population estimates; 'Other' includes all other races including American Indian/Alaskan Native, multirace, and other races)","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to standard error >2.0.",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Male,All,77.5,"Oakland (Alameda County), CA",Life expectancy at birth,Alameda County vital statistics files,Using 2016 mid-year population estimates,,,,76.8,78.3
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Male,All,72.2,"Philadelphia, PA",Life expectancy at birth,Vital Statistics Report,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Female,All,79.5,"Philadelphia, PA",Life expectancy at birth,Vital Statistics Report,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Male,All,71.9,"Philadelphia, PA",Life expectancy at birth,Vital Statistics Report,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Female,All,78.9,"Philadelphia, PA",Life expectancy at birth,Vital Statistics Report,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Male,All,72.3,"Philadelphia, PA",Life expectancy at birth,Vital Statistics Report,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Female,All,79.3,"Philadelphia, PA",Life expectancy at birth,Vital Statistics Report,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Female,All,79.3,"Philadelphia, PA",Life expectancy at birth,Vital Statistics Report,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Male,All,73.2,"Philadelphia, PA",Life expectancy at birth,Vital Statistics Report,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Female,All,79.6,"Philadelphia, PA",Life expectancy at birth,Vital Statistics Report,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Male,All,73,"Philadelphia, PA",Life expectancy at birth,Vital Statistics Report,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,All,80,"Phoenix, AZ",Life expectancy at birth,VCU,,Maricopa County; Computed with range of years - 2004 to 2013,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Male,All,76.7,"Portland (Multnomah County), OR",Life expectancy at birth,"Oregon Death Certificates, National Center for Health Statistics Population Estimates, Census Bureau Population Estimates (Vintage 2012)",OPHAT- Life Expectancy query,,,,76.2,77.2
